0,0.0122283,0.115956,0.00203443,0.0130047,0.00467057,0.0780919,0.00888843,0.101421,0.0914849,0.00890805,0.0262181,0.00596358,0.0569061,0.00461388,0.109284,0.038657,0.0519507,0.167833,0.0488612,0.399366,0.0106305,0.00405802,0.0423687,0.1009,0.0250428,0.0157942,0.0413513,0.00358699,0.0933551,0.102302,0.0486598,0.00619529,0.0306073,0.00482123,0.0138172,0.018546,0.0165513,0.052089,0.00548414,0.00336668,0.0114655,0.0410888,0.0484185,0.177012,0.0568077,0.0294116,0.0113565,0.0174767,0.0203708,0.0299068,0.0206488,0.0038944,0.14733,0.00808151,0.014475,0.0330881,0.123277,0.186365,0.0106605,0.0170506,0.00976658,0.101211,0.0123706,0.00691148,0.00577391,0.00997689,0.00884259,0.0394011,0.00688828,0.417852,0.165402,0.00921599,0.0159684,0.0353013,0.00841667,0.018766,0.0333861,0.0439228,0.00591756,0.00812876,0.0229718,0.00243388,0.00701043,0.024977,0.0419332,0.00510936,0.0585144,3.10668,0.00503883,0.0233915,0.00806402,19.5244,0.00532337,0.115021,0.00581081,0.437463,0.0106735,0.141792,0.0228583,0.00322372,0.00644829,0.097064,0.133306,0.00389119,0.0281035,0.0738791,0.158377,0.0628557,0.0386571,0.0359062,0.00767595,0.0128785,0.0106114,0.0264386,0.0801338,0.0525613,0.00385865,0.0206192,0.0279704,0.00619544,0.0579866,0.0378604,0.0465866,0.00449408,0.0422065,0.0189423,0.0146352,0.0291866,0.0100867,0.027311,0.0047445,0.00960123,0.00562526,0.125162,0.003207,0.0150925,0.0838066,0.00474766,0.616818,0.0182435,0.0256389,0.00477195,0.0154603,0.00789938,0.158503,0.00688584,0.00255757,0.0590746,0.229908,
0.0122283,0,0.00272115,7.36679e-05,0.000355632,0.000134728,0.00204332,0.00024674,0.00248269,0.00203908,0.000268826,0.000723629,0.000188283,0.00114437,0.000169519,0.00393617,0.00129494,0.00179017,0.00413448,0.00127767,0.0131357,0.000489952,0.00015021,0.0013844,0.00303512,0.000832798,0.000574874,0.00150042,9.40305e-05,0.00291331,0.00213258,0.00155624,0.000206399,0.00084103,0.000111816,0.000352056,0.000519775,0.000381872,0.00155921,0.000183721,0.000104855,0.000452751,0.00149041,0.00108204,0.00615428,0.00126405,0.000643374,0.000269532,0.000422934,0.000629438,0.00109863,0.000459106,0.000134735,0.00666139,0.00028787,0.000472153,0.000914463,0.00472071,0.00411986,0.000334682,0.000508554,0.0003394,0.00406496,0.000384173,0.000184618,0.000155028,0.000483754,0.000217876,0.00100945,0.000212026,0.0118738,0.00415942,0.000227486,0.000549217,0.000769905,0.000316652,0.000580801,0.000856406,0.00106659,0.000174326,0.000181717,0.000828901,8.66422e-05,0.000244641,0.00101244,0.00124169,0.000220837,0.00215355,0.122444,0.000198808,0.000934024,0.000344745,0.560136,0.000195195,0.00378433,0.000208476,0.016371,0.000385879,0.00297807,0.000760537,0.000110569,0.00020341,0.0035796,0.00284324,0.000158136,0.000892593,0.0021818,0.00342181,0.0016215,0.00134698,0.000854656,0.000270315,0.000419864,0.000345713,0.000662527,0.00342179,0.00180284,0.000128831,0.000703757,0.000652063,0.000167584,0.00123952,0.00084757,0.00134781,0.00014648,0.0011803,0.00076425,0.000486853,0.00060966,0.000438922,0.000759417,0.000146812,0.000352035,0.000187703,0.00334105,0.000110134,0.000715972,0.00239484,0.000141402,0.0131552,0.000416382,0.000774706,0.000173487,0.000446007,0.000177513,0.00528345,0.000257958,8.74255e-05,0.00186478,0.00687591,
0.115956,0.00272115,0,0.000457783,0.00295009,0.00106992,0.0181383,0.00205203,0.0219392,0.019834,0.00196562,0.00605897,0.0013292,0.0137519,0.00103739,0.024615,0.00865896,0.0116012,0.0391221,0.0105962,0.0888892,0.00241119,0.000913071,0.00939353,0.022683,0.00557994,0.00359269,0.00926686,0.000778766,0.0206704,0.021214,0.0108289,0.00137987,0.00669799,0.00106834,0.00321979,0.00405198,0.00379232,0.0119597,0.00122769,0.000749929,0.00257893,0.00923327,0.0103385,0.0396997,0.0123002,0.00694317,0.00242313,0.00370602,0.0045134,0.00677354,0.00444516,0.000874168,0.0333898,0.00182121,0.00323568,0.00724592,0.0277895,0.0397172,0.00236948,0.00391358,0.00219033,0.0228325,0.00275651,0.00160236,0.00125225,0.0022671,0.00200534,0.00882115,0.00153504,0.095533,0.0354089,0.00197504,0.0035646,0.00834247,0.00189569,0.00417611,0.00717601,0.00931515,0.00130819,0.00176731,0.00517053,0.000547914,0.00156651,0.00563667,0.00924516,0.00115559,0.0133237,0.698636,0.00113814,0.0053247,0.00182201,4.27891,0.0011956,0.0256902,0.00130081,0.0984725,0.00240431,0.0293608,0.0051003,0.000719654,0.00144529,0.0217958,0.0315966,0.000877403,0.00626088,0.0162603,0.0331351,0.0141049,0.00865865,0.00762925,0.00175,0.00294376,0.00236105,0.00598561,0.0181432,0.0118593,0.000863242,0.0046327,0.00620085,0.0014345,0.0137713,0.00805982,0.0102215,0.00100492,0.00973156,0.00431226,0.00327905,0.0069993,0.00228187,0.00599514,0.00105153,0.0021618,0.00125358,0.0290199,0.000720511,0.00343525,0.0190157,0.0010837,0.12869,0.00392631,0.00568674,0.00107566,0.00339261,0.00176173,0.0353241,0.00155202,0.000573694,0.0131019,0.0514351,
0.00203443,7.36679e-05,0.000457783,0,6.13136e-05,2.46927e-05,0.000368519,4.56142e-05,0.000400165,0.000325077,4.76955e-05,0.000132987,3.61684e-05,0.000185322,3.30676e-05,0.000817866,0.000257186,0.000349762,0.000716398,0.000219569,0.00251565,0.000113625,3.13878e-05,0.000221745,0.000526954,0.000155846,0.000116644,0.00029209,1.62061e-05,0.000535957,0.000318484,0.000298286,3.9525e-05,0.000148961,1.85348e-05,6.27787e-05,8.8088e-05,6.35212e-05,0.000295828,3.64153e-05,2.00239e-05,9.04259e-05,0.000307227,0.000171461,0.00124203,0.000201022,0.000106691,4.26625e-05,6.68924e-05,0.000117848,0.000219833,7.28541e-05,2.72488e-05,0.00145708,5.95727e-05,9.23796e-05,0.000162429,0.00100929,0.000647973,6.36427e-05,9.59969e-05,6.8474e-05,0.000882752,7.33494e-05,3.34688e-05,2.65137e-05,0.000118164,3.6548e-05,0.000168587,4.03592e-05,0.00214165,0.000674116,3.77311e-05,0.000106292,0.00012759,6.69302e-05,0.000110435,0.000142487,0.000169348,3.21552e-05,2.90831e-05,0.000171997,1.7884e-05,4.77802e-05,0.00022113,0.000227063,4.92779e-05,0.000441474,0.0249344,4.35157e-05,0.000197647,7.41607e-05,0.098723,4.01018e-05,0.000740149,4.06267e-05,0.0034407,8.03346e-05,0.000442915,0.000140246,2.15473e-05,3.57834e-05,0.000733746,0.000470921,3.36021e-05,0.000171516,0.000378057,0.00052503,0.000271623,0.000255674,0.000138441,5.4701e-05,8.25893e-05,6.6204e-05,0.000111374,0.000788576,0.000345271,2.545e-05,0.000132489,0.000106439,3.05947e-05,0.000204401,0.00013418,0.000236617,2.86801e-05,0.000219084,0.000162557,9.6533e-05,9.99435e-05,9.71019e-05,0.00013579,2.75324e-05,7.36124e-05,3.62436e-05,0.000605627,2.22716e-05,0.000162814,0.000422062,2.61253e-05,0.00200017,6.59585e-05,0.000145068,3.62712e-05,7.56318e-05,2.89532e-05,0.00102117,5.46539e-05,1.75648e-05,0.000350118,0.00115492,
0.0130047,0.000355632,0.00295009,6.13136e-05,0,0.000144734,0.00230195,0.000263669,0.0026947,0.00212817,0.000282527,0.000783686,0.000173073,0.00166329,0.000152583,0.0032859,0.00114345,0.00159157,0.00500517,0.00126436,0.0120735,0.000334317,0.000123114,0.00191624,0.00356337,0.000812393,0.000499008,0.00134299,9.29927e-05,0.00286373,0.00204075,0.00142831,0.000190233,0.000825397,0.000119258,0.000406762,0.000567684,0.000455765,0.00157874,0.000162357,9.71237e-05,0.000373343,0.00124271,0.00108652,0.00529745,0.00131875,0.000844042,0.000282078,0.000426623,0.000594174,0.000965895,0.000471139,0.000116183,0.00472647,0.000242366,0.000424772,0.000896409,0.00375616,0.00413646,0.000310276,0.000519514,0.000292259,0.00312279,0.000356287,0.000205817,0.000157067,0.000310509,0.000256414,0.00117457,0.00019758,0.013084,0.0043051,0.000224712,0.000497662,0.00101426,0.000255852,0.000540189,0.000865111,0.00106833,0.000166727,0.000190371,0.000691414,7.3e-05,0.000217828,0.000771362,0.00120003,0.00016004,0.00183651,0.0986983,0.000153774,0.000740114,0.000255687,0.570045,0.000161938,0.00339329,0.00018619,0.0133013,0.000321183,0.00287395,0.000775206,9.8775e-05,0.000234186,0.00296072,0.00372637,0.000121946,0.000818773,0.0023857,0.00331005,0.00189623,0.001293,0.000838555,0.000238244,0.000394158,0.000317415,0.000779044,0.00245838,0.00173965,0.000114205,0.000699433,0.000725334,0.000184092,0.00166462,0.000844713,0.00139667,0.000131788,0.00124857,0.000599167,0.000431696,0.000853932,0.000317945,0.000741981,0.000138297,0.000290036,0.000170235,0.00372573,9.53815e-05,0.000484941,0.00272752,0.000149077,0.0126867,0.000438082,0.000731111,0.000143728,0.000502231,0.000195545,0.00478319,0.000208751,7.60627e-05,0.0017617,0.00854535,
0.00467057,0.000134728,0.00106992,2.46927e-05,0.000144734,0,0.000878286,0.000101323,0.000905567,0.000744745,9.72367e-05,0.000299707,6.59323e-05,0.000640738,5.83998e-05,0.00132556,0.000446306,0.00061064,0.00186545,0.000448973,0.00454602,0.00014888,4.98193e-05,0.000547936,0.00118562,0.000294156,0.000203869,0.000512603,3.31053e-05,0.00103145,0.000686975,0.000541275,7.14379e-05,0.000297893,4.27735e-05,0.000154853,0.000189176,0.00016547,0.000611807,6.32494e-05,3.68734e-05,0.000149227,0.000498152,0.000377613,0.00209069,0.000460623,0.000317073,9.44836e-05,0.000142933,0.000220614,0.000385137,0.000164307,4.59448e-05,0.00209861,9.76229e-05,0.000163994,0.0003239,0.00154286,0.00143294,0.000116976,0.000200114,0.000115315,0.00130158,0.00013534,7.83791e-05,5.46068e-05,0.000140732,9.08529e-05,0.000403564,7.49731e-05,0.00478642,0.00144578,7.85289e-05,0.000188722,0.000381479,0.00010432,0.000204383,0.000297473,0.000359414,6.16974e-05,6.68022e-05,0.000278469,2.93156e-05,8.34802e-05,0.000322728,0.000437983,6.88607e-05,0.000760874,0.040038,6.40875e-05,0.000320011,0.00010925,0.199643,6.48559e-05,0.0013079,7.11555e-05,0.00540449,0.00012973,0.00095826,0.00027327,3.77946e-05,7.76732e-05,0.00118518,0.00140706,5.08514e-05,0.000311606,0.00079868,0.00112798,0.000651769,0.000474321,0.000290087,9.72708e-05,0.000156763,0.000119734,0.000274095,0.00105372,0.000650521,4.43675e-05,0.000253697,0.00025521,7.03631e-05,0.000629582,0.000293039,0.000483596,5.09252e-05,0.000480696,0.000260775,0.0001684,0.000326364,0.000137448,0.000269767,5.14386e-05,0.000117401,6.46173e-05,0.00141905,3.77544e-05,0.000227244,0.000956722,5.54469e-05,0.00430715,0.000150274,0.000273428,5.82522e-05,0.000164604,6.96944e-05,0.00181806,8.52424e-05,2.99384e-05,0.00065225,0.002712,
0.0780919,0.00204332,0.0181383,0.000368519,0.00230195,0.000878286,0,0.00171873,0.0140068,0.0122731,0.00141146,0.00509373,0.00100423,0.0129781,0.000833959,0.0198684,0.00674417,0.00897924,0.0333088,0.00694757,0.0673445,0.00211427,0.000738105,0.00680467,0.0173589,0.0042425,0.00304555,0.00733396,0.000513102,0.0151797,0.0108625,0.00815672,0.00105054,0.00459461,0.000716552,0.00274867,0.00275805,0.00292132,0.00998394,0.000954108,0.000563686,0.00210428,0.00739703,0.00609475,0.0313021,0.00758144,0.00602367,0.00145457,0.00216676,0.0033215,0.0056414,0.002686,0.000690813,0.0293203,0.00146963,0.00248744,0.00498964,0.0227732,0.0231493,0.00177012,0.00326112,0.00172657,0.018952,0.00207318,0.00135487,0.000825002,0.00200906,0.00152971,0.0064652,0.00115263,0.0775581,0.0217704,0.00121981,0.00275381,0.00726824,0.00154325,0.00312398,0.00451564,0.00545326,0.000945555,0.00110386,0.00416387,0.00044031,0.0012185,0.00469342,0.00662292,0.000985625,0.0113831,0.5706,0.00094498,0.00466472,0.00154775,2.97273,0.000957504,0.0197244,0.00102355,0.0799051,0.00194285,0.0150001,0.00388908,0.00055581,0.00110341,0.0174535,0.026942,0.000730173,0.00472788,0.0114906,0.0178527,0.0104419,0.00677439,0.00451032,0.00148286,0.00246665,0.00178342,0.00455572,0.0153956,0.0095352,0.000668795,0.00365195,0.00425732,0.00120936,0.0121677,0.00470533,0.00713647,0.00077336,0.00811945,0.00379181,0.00255266,0.00646361,0.00195565,0.00417027,0.000774983,0.00174878,0.000956777,0.0245411,0.000570401,0.00316216,0.014984,0.000883372,0.0682084,0.00241444,0.00418233,0.000872473,0.00235589,0.00118442,0.0269606,0.00126582,0.000451072,0.00971666,0.0384297,
0.00888843,0.00024674,0.00205203,4.56142e-05,0.000263669,0.000101323,0.00171873,0,0.00162835,0.00140342,0.000169474,0.000578599,0.000121184,0.00135008,0.000103359,0.00245522,0.000822185,0.00110246,0.00366388,0.000820413,0.00820345,0.000276426,9.18077e-05,0.000825098,0.00204613,0.000517136,0.000376408,0.000907994,6.05718e-05,0.00183343,0.00126917,0.000987956,0.000128258,0.000544718,8.1467e-05,0.000304975,0.000328029,0.000322369,0.00116233,0.000116353,6.78438e-05,0.000264585,0.000916339,0.000704898,0.00384494,0.000867189,0.000644016,0.000169989,0.000255699,0.000400426,0.000699144,0.00030852,8.47334e-05,0.0038273,0.000181105,0.000301807,0.000591991,0.002852,0.00267552,0.000213713,0.000379278,0.000212062,0.00239837,0.000249304,0.000152383,9.79116e-05,0.000264938,0.000171617,0.00073792,0.00013832,0.00892258,0.00257072,0.000143594,0.000338053,0.00077611,0.000192576,0.000375709,0.000534325,0.000644083,0.000112995,0.000126086,0.000514921,5.42797e-05,0.000149973,0.000595091,0.000793714,0.000126833,0.00141146,0.071855,0.00011903,0.000593066,0.000198718,0.355059,0.000118865,0.00239877,0.000126533,0.0099614,0.00024028,0.00175613,0.000473301,6.81896e-05,0.00013192,0.00216848,0.00287586,9.26827e-05,0.00057145,0.00137481,0.00208514,0.00119128,0.000831245,0.000530532,0.000181403,0.000294751,0.000216856,0.000513328,0.00197004,0.00116133,8.15255e-05,0.000445098,0.000481622,0.000136568,0.0012916,0.000545645,0.000852882,9.37995e-05,0.000927346,0.000483619,0.000310666,0.000678756,0.000252245,0.000494574,9.344e-05,0.000217007,0.000116817,0.00275964,6.98148e-05,0.00042154,0.00173403,0.000102972,0.00796446,0.000277952,0.000501447,0.000108007,0.000280895,0.00013344,0.00329086,0.000157764,5.51979e-05,0.00117585,0.00453568,
0.101421,0.00248269,0.0219392,0.000400165,0.0026947,0.000905567,0.0140068,0.00162835,0,0.0183245,0.00198072,0.00481372,0.00120234,0.00874153,0.000968668,0.0214007,0.00770482,0.0106775,0.0301413,0.0102363,0.082733,0.00201585,0.000799693,0.0118921,0.0228543,0.00541926,0.00307447,0.00868243,0.000749295,0.0199963,0.0216287,0.00992155,0.00129193,0.00635354,0.000932415,0.00245107,0.00418876,0.00304221,0.00979796,0.00109595,0.000678588,0.00235088,0.00813852,0.00993718,0.0352411,0.0114086,0.00494073,0.00246468,0.00388925,0.00421468,0.00600694,0.00417859,0.000771833,0.0283454,0.00157909,0.0028996,0.00686861,0.0240985,0.0382788,0.00217515,0.00322526,0.0019447,0.0197668,0.00248866,0.00125479,0.00124567,0.00185725,0.00172948,0.0081666,0.00138304,0.0824031,0.0366479,0.00194688,0.00332496,0.00590823,0.00165144,0.00379212,0.00724709,0.00975892,0.00121236,0.00162046,0.00451188,0.000477441,0.00144903,0.00486878,0.0087517,0.000987076,0.0112672,0.626578,0.000975334,0.00446474,0.00157598,4.2254,0.00105926,0.0231642,0.00121475,0.0860851,0.00208957,0.0303364,0.00508246,0.00066377,0.00149615,0.0193521,0.0218129,0.000766847,0.00568583,0.0167997,0.0333301,0.0130253,0.00835325,0.00762789,0.00147067,0.00244965,0.00218766,0.00524912,0.0152854,0.0110196,0.000773035,0.00446847,0.00553294,0.00112705,0.00951065,0.00781331,0.010209,0.000898869,0.00774869,0.00360617,0.00291141,0.0046383,0.00195064,0.00563102,0.000980015,0.00188428,0.00115935,0.0227114,0.000632878,0.00281926,0.0174545,0.000937771,0.129909,0.00378587,0.005221,0.000931845,0.00357041,0.00150548,0.0326037,0.0013459,0.000507816,0.0123312,0.0548972,
0.0914849,0.00203908,0.019834,0.000325077,0.00212817,0.000744745,0.0122731,0.00140342,0.0183245,0,0.00151492,0.00413354,0.00099131,0.008454,0.000735507,0.0174426,0.00631042,0.00849144,0.02637,0.0087313,0.0661386,0.00159343,0.000646137,0.00702885,0.0165672,0.00412745,0.00246062,0.00665171,0.000639629,0.0157171,0.0201051,0.00809621,0.0010225,0.00535446,0.0008432,0.00216408,0.00323909,0.00271828,0.00822636,0.000896261,0.000561365,0.0018052,0.00658185,0.00903907,0.02866,0.0103755,0.00456549,0.00210469,0.00325292,0.00343291,0.00469437,0.00380739,0.000629951,0.0221822,0.00129087,0.00238174,0.00577732,0.0194403,0.0349377,0.00178247,0.00269571,0.00158155,0.0157981,0.00206223,0.00108725,0.00102734,0.00147422,0.00146832,0.00666832,0.00114956,0.0670198,0.0302429,0.00169016,0.00261142,0.00546865,0.00133367,0.00313739,0.00605821,0.00816994,0.00100798,0.0014741,0.00367061,0.000389636,0.00114186,0.00388903,0.00716999,0.000781625,0.00907804,0.489606,0.000787132,0.00357216,0.00123853,3.38497,0.000852298,0.018931,0.00093856,0.0694656,0.00170219,0.0278912,0.00375472,0.000527612,0.00105728,0.0155348,0.0206081,0.000606394,0.00467164,0.0126526,0.0306089,0.0105825,0.00626091,0.00670148,0.0011976,0.00202537,0.00176113,0.00439463,0.012275,0.00841077,0.000631724,0.00332893,0.0048786,0.000975666,0.00890742,0.00709984,0.00804963,0.000739071,0.0066754,0.00288594,0.0023904,0.00439453,0.00153945,0.00474578,0.000798954,0.00152902,0.000927594,0.0196879,0.000518446,0.00221806,0.0136274,0.000758933,0.119866,0.00335292,0.00432664,0.000759264,0.00266898,0.00137107,0.0261396,0.00109028,0.000415054,0.00990516,0.038099,
